Ghir_A07	61600000	62600000	11677
Ghir_D03	26200000	27200000	74271
Ghir_D03	26400000	27400000	74271
Ghir_D03	26600000	27600000	51484
Ghir_D03	26800000	27800000	50016
Ghir_D03	27000000	28000000	53739
Ghir_D03	27200000	28200000	5373
Ghir_D03	27400000	28400000	83480
Ghir_A03	21800000	22800000	1663
Ghir_D03	27600000	28600000	110625
Ghir_A03	22000000	23000000	1896
Ghir_A03	22200000	23200000	10014
Ghir_A03	22400000	23400000	32005
Ghir_A03	22600000	23600000	36702
Ghir_A03	22800000	23800000	95955
Ghir_A03	23000000	24000000	107481
Ghir_A03	23800000	24800000	42589
Ghir_A03	23200000	24200000	107334
Ghir_D10	11800000	12800000	234862
Ghir_A03	24000000	25000000	30830
Ghir_A03	23400000	24400000	84820
Ghir_D10	12000000	13000000	216610
Ghir_A03	24200000	25200000	30269
Ghir_A03	23600000	24600000	95538
Ghir_D10	12200000	13200000	260395
Ghir_A03	24400000	25400000	23382
Ghir_D10	12400000	13400000	237450
Ghir_A03	24600000	25600000	14792
Ghir_D10	12600000	13600000	306288
Ghir_A03	24800000	25800000	26607
Ghir_D10	12800000	13800000	322378
Ghir_A03	25000000	26000000	58749
Ghir_D10	13000000	14000000	307553
Ghir_A03	25200000	26200000	60608
Ghir_D10	13200000	14200000	263769
Ghir_A08	71800000	72800000	98528
Ghir_A03	25400000	26400000	60608
Ghir_D10	13400000	14400000	326527
Ghir_A08	72000000	73000000	105863
Ghir_A03	25600000	26600000	58298
Ghir_D10	13600000	14600000	240240
Ghir_A08	72200000	73200000	83484
Ghir_A08	72400000	73400000	67420
Ghir_A08	72600000	73600000	55109
Ghir_A08	72800000	73800000	74202
Ghir_A08	73000000	74000000	63744
Ghir_A08	73200000	74200000	62854
Ghir_D04	37800000	38800000	101892
Ghir_A08	73400000	74400000	28584
Ghir_D04	38000000	39000000	98837
Ghir_A08	73600000	74600000	25756
Ghir_D04	38200000	39200000	84621
Ghir_D04	38400000	39400000	187735
Ghir_D04	38600000	39600000	202490
Ghir_D04	38800000	39800000	232160
Ghir_D04	39000000	40000000	188720
Ghir_A10	75800000	76800000	77787
Ghir_D04	39200000	40200000	253137
Ghir_A10	76000000	77000000	50807
Ghir_D04	39400000	40400000	149414
Ghir_A10	76200000	77200000	128794
Ghir_D04	39600000	40600000	144842
Ghir_A10	76400000	77400000	189501
Ghir_A10	76600000	77600000	201369
Ghir_A10	76800000	77800000	248275
Ghir_A10	77000000	78000000	246615
Ghir_A10	77200000	78200000	179987
Ghir_A10	77400000	78400000	111602
Ghir_A10	77600000	78600000	103195
Ghir_A04	35800000	36800000	16152
Ghir_A04	36000000	37000000	16152
Ghir_A04	36200000	37200000	11927
Ghir_A04	36400000	37400000	11927
Ghir_A04	36600000	37600000	11927
Ghir_A04	36800000	37800000	0
Ghir_A04	37000000	38000000	0
Ghir_A04	37200000	38200000	0
Ghir_A13	101800000	102800000	436069
Ghir_A04	37400000	38400000	0
Ghir_D06	17800000	18800000	187687
Ghir_A13	102000000	103000000	458212
Ghir_A04	37600000	38600000	0
Ghir_D06	18000000	19000000	176632
Ghir_A13	102200000	103200000	564849
Ghir_D06	18200000	19200000	136992
Ghir_A13	102400000	103400000	573234
Ghir_D06	18400000	19400000	228866
Ghir_A13	102600000	103600000	594735
Ghir_D06	18600000	19600000	187245
Ghir_A13	102800000	103800000	606332
Ghir_D06	18800000	19800000	220167
Ghir_A13	103000000	104000000	653685
Ghir_D06	19000000	20000000	255411
Ghir_A13	103200000	104200000	721310
Ghir_D06	19200000	20200000	273929
Ghir_A13	103400000	104400000	658848
Ghir_D06	19400000	20400000	207998
Ghir_A13	103600000	104600000	624180
Ghir_A07	61800000	62800000	11677
Ghir_D06	19600000	20600000	187633
Ghir_A07	62000000	63000000	2705
Ghir_A07	62200000	63200000	2504
Ghir_A07	62400000	63400000	17839
Ghir_A07	62600000	63600000	82974
Ghir_A07	62800000	63800000	82974
Ghir_A07	63000000	64000000	155587
Ghir_A07	63200000	64200000	155947
Ghir_D03	27800000	28800000	191055
Ghir_A07	63400000	64400000	169580
Ghir_D03	28000000	29000000	193378
Ghir_A07	63600000	64600000	105564
Ghir_D03	28200000	29200000	193378
Ghir_D03	28400000	29400000	119668
Ghir_D03	28600000	29600000	116111
Ghir_D03	28800000	29800000	127534
Ghir_D03	29000000	30000000	126310
Ghir_D03	29200000	30200000	136896
Ghir_D03	29400000	30400000	170582
Ghir_D03	29600000	30600000	170139
Ghir_A03	25800000	26800000	42121
Ghir_D10	13800000	14800000	194114
Ghir_A03	26000000	27000000	9979
Ghir_D10	14000000	15000000	234078
Ghir_A03	26200000	27200000	22176
Ghir_D10	14200000	15200000	238491
Ghir_A03	26400000	27400000	25296
Ghir_D10	14400000	15400000	166899
Ghir_A03	26600000	27600000	19118
Ghir_D10	14600000	15600000	193258
Ghir_A03	26800000	27800000	53277
Ghir_D10	14800000	15800000	195547
Ghir_A03	27000000	28000000	56393
Ghir_D10	15000000	16000000	185530
Ghir_A03	27200000	28200000	92222
Ghir_D10	15200000	16200000	181005
Ghir_A08	73800000	74800000	8232
Ghir_A03	27400000	28400000	89102
Ghir_D10	15400000	16400000	283487
Ghir_A08	74000000	75000000	26202
Ghir_A03	27600000	28600000	102408
Ghir_D10	15600000	16600000	264942
Ghir_A08	74200000	75200000	56699
Ghir_A08	74400000	75400000	102943
Ghir_A08	74600000	75600000	132572
Ghir_A08	74800000	75800000	182246
Ghir_A08	75000000	76000000	159782
Ghir_A08	75200000	76200000	129285
Ghir_A08	75400000	76400000	81775
Ghir_A08	75600000	76600000	53313
Ghir_A10	77800000	78800000	93251
Ghir_A10	78000000	79000000	178157
Ghir_A10	78200000	79200000	219615
Ghir_A10	78400000	79400000	222797
Ghir_A10	78600000	79600000	218828
Ghir_A10	78800000	79800000	183887
Ghir_A10	79000000	80000000	128099
Ghir_A10	79200000	80200000	63827
Ghir_A10	79400000	80400000	54650
Ghir_A10	79600000	80600000	53199
Ghir_A04	37800000	38800000	2285
Ghir_A04	38000000	39000000	3305
Ghir_A04	38200000	39200000	3927
Ghir_A04	38400000	39400000	3927
Ghir_A04	38600000	39600000	5541
Ghir_A04	38800000	39800000	3256
Ghir_A04	39000000	40000000	2236
Ghir_A04	39200000	40200000	1614
Ghir_A13	103800000	104800000	625643
Ghir_A04	39400000	40400000	1614
Ghir_A13	104000000	105000000	623087
Ghir_A04	39600000	40600000	0
Ghir_A13	104200000	105200000	427167
Ghir_A13	104400000	105400000	332440
Ghir_A13	104600000	105600000	308318
Ghir_A13	104800000	105800000	326869
Ghir_A13	105000000	106000000	294287
Ghir_A13	105200000	106200000	446918
Ghir_A13	105400000	106400000	576689
Ghir_A13	105600000	106600000	713880
Ghir_A07	63800000	64800000	105564
Ghir_A07	64000000	65000000	32234
Ghir_A07	64200000	65200000	31874
Ghir_A07	64400000	65400000	5908
Ghir_A07	64600000	65600000	35016
Ghir_A07	64800000	65800000	35016
Ghir_A07	65000000	66000000	35016
Ghir_A07	65200000	66200000	35016
Ghir_D03	29800000	30800000	89072
Ghir_A07	65400000	66400000	68932
Ghir_D03	30000000	31000000	110409
Ghir_A07	65600000	66600000	44960
Ghir_D03	30200000	31200000	136866
Ghir_D03	30400000	31400000	105299
Ghir_D03	30600000	31600000	138329
Ghir_D03	30800000	31800000	180526
Ghir_D03	31000000	32000000	164606
Ghir_D03	31200000	32200000	132151
Ghir_D03	31400000	32400000	141163
Ghir_D03	31600000	32600000	124556
Ghir_A03	27800000	28800000	66307
Ghir_D10	15800000	16800000	450455
Ghir_A03	28000000	29000000	65753
Ghir_D10	16000000	17000000	511940
Ghir_A03	28200000	29200000	15868
Ghir_D10	16200000	17200000	554444
Ghir_A03	28400000	29400000	16738
Ghir_D10	16400000	17400000	495322
Ghir_A03	28600000	29600000	5347
Ghir_D10	16600000	17600000	489556
Ghir_A03	28800000	29800000	16315
Ghir_D10	16800000	17800000	321307
Ghir_A03	29000000	30000000	14626
Ghir_D10	17000000	18000000	288482
Ghir_A03	29200000	30200000	14626
Ghir_D10	17200000	18200000	276472
Ghir_A08	75800000	76800000	1167
Ghir_A03	29400000	30400000	13756
Ghir_D10	17400000	18400000	275334
Ghir_A08	76000000	77000000	18472
Ghir_A03	29600000	30600000	11841
Ghir_D10	17600000	18600000	299651
Ghir_A08	76200000	77200000	18472
Ghir_A08	76400000	77400000	20807
Ghir_A08	76600000	77600000	19640
Ghir_A08	76800000	77800000	19640
Ghir_A08	77000000	78000000	2335
Ghir_A08	77200000	78200000	2335
Ghir_A08	77400000	78400000	1577
Ghir_A08	77600000	78600000	1577
Ghir_D02	19800000	20800000	59894
Ghir_D02	20000000	21000000	107863
Ghir_D02	20200000	21200000	136873
Ghir_D02	20400000	21400000	145450
Ghir_D02	20600000	21600000	144227
Ghir_D02	20800000	21800000	156470
Ghir_D02	21000000	22000000	115249
Ghir_D02	21200000	22200000	132360
Ghir_D02	21400000	22400000	131119
Ghir_D02	21600000	22600000	153878
Ghir_A04	0	1000000	268585
Ghir_A13	105800000	106800000	700892
Ghir_A04	200000	1200000	413264
Ghir_A13	106000000	107000000	745412
Ghir_A04	400000	1400000	457510
Ghir_A13	106200000	107200000	868560
Ghir_A04	600000	1600000	459394
Ghir_A13	106400000	107400000	874354
Ghir_A04	800000	1800000	388974
Ghir_A13	106600000	107600000	832033
Ghir_A04	1000000	2000000	425588
Ghir_A13	106800000	107800000	897296
Ghir_A04	1200000	2200000	292223
Ghir_A13	107000000	108000000	885971
Ghir_A04	1400000	2400000	380912
Ghir_A13	107200000	108200000	790715
Ghir_A04	1600000	2600000	383516
Ghir_A13	107400000	108332195	769619
Ghir_A13	107600000	108332195	613721
Ghir_A07	65800000	66800000	44960
Ghir_A07	66000000	67000000	71226
Ghir_A07	66200000	67200000	71226
Ghir_A07	66400000	67400000	42809
Ghir_A07	66600000	67600000	34767
Ghir_A07	66800000	67800000	34767
Ghir_A07	67000000	68000000	8501
Ghir_A07	67200000	68200000	8501
Ghir_D03	31800000	32800000	83419
Ghir_A07	67400000	68400000	43398
Ghir_D03	32000000	33000000	122909
Ghir_A07	67600000	68600000	43398
Ghir_D03	32200000	33200000	148721
Ghir_D03	32400000	33400000	203433
Ghir_D03	32600000	33600000	179965
Ghir_D03	32800000	33800000	184420
Ghir_D03	33000000	34000000	197771
Ghir_D03	33200000	34200000	276404
Ghir_D03	33400000	34400000	268619
Ghir_D03	33600000	34600000	272928
Ghir_A03	29800000	30800000	873
Ghir_D10	17800000	18800000	335681
Ghir_A03	30000000	31000000	16240
Ghir_D10	18000000	19000000	330049
Ghir_A03	30200000	31200000	70468
Ghir_D10	18200000	19200000	292422
Ghir_A03	30400000	31400000	70468
Ghir_D10	18400000	19400000	215770
Ghir_A03	30600000	31600000	74272
Ghir_D10	18600000	19600000	182140
Ghir_A03	30800000	31800000	75774
Ghir_D10	18800000	19800000	117445
Ghir_A03	31000000	32000000	59534
Ghir_D10	19000000	20000000	54925
Ghir_A03	31200000	32200000	5306
Ghir_D10	19200000	20200000	72777
Ghir_A08	77800000	78800000	1577
Ghir_A03	31400000	32400000	47958
Ghir_D10	19400000	20400000	125044
Ghir_A08	78000000	79000000	3619
Ghir_A03	31600000	32600000	44154
Ghir_D10	19600000	20600000	134626
Ghir_A08	78200000	79200000	3619
Ghir_A08	78400000	79400000	2042
Ghir_A08	78600000	79600000	2042
Ghir_A08	78800000	79800000	2042
Ghir_A08	79000000	80000000	1076
Ghir_A08	79200000	80200000	43230
Ghir_A08	79400000	80400000	49642
Ghir_A08	79600000	80600000	54235
Ghir_D02	21800000	22800000	122834
Ghir_D02	22000000	23000000	129510
Ghir_D02	22200000	23200000	85862
Ghir_D02	22400000	23400000	118064
Ghir_D02	22600000	23600000	109922
Ghir_D02	22800000	23800000	125861
Ghir_D02	23000000	24000000	123086
Ghir_D02	23200000	24200000	112256
Ghir_D02	23400000	24400000	124130
Ghir_D02	23600000	24600000	157549
Ghir_A05	1800000	2800000	669320
Ghir_A05	2000000	3000000	555031
Ghir_A05	2200000	3200000	665440
Ghir_A05	2400000	3400000	681785
Ghir_A13	107800000	108332195	435276
Ghir_A05	2600000	3600000	704312
Ghir_A13	108000000	108332195	313367
Ghir_A05	2800000	3800000	844520
Ghir_A13	108200000	108332195	122152
Ghir_A05	3000000	4000000	881086
Ghir_A05	3200000	4200000	731424
Ghir_A05	3400000	4400000	670594
Ghir_A05	3600000	4600000	608267
Ghir_A07	67800000	68800000	59562
Ghir_A07	68000000	69000000	111006
Ghir_A07	68200000	69200000	111006
Ghir_A07	68400000	69400000	67608
Ghir_A07	68600000	69600000	67608
Ghir_A07	68800000	69800000	52202
Ghir_A07	69000000	70000000	758
Ghir_A07	69200000	70200000	758
Ghir_D03	33800000	34800000	286204
Ghir_A07	69400000	70400000	758
Ghir_D03	34000000	35000000	238783
Ghir_A07	69600000	70600000	758
Ghir_D03	34200000	35200000	151076
Ghir_D03	34400000	35400000	121423
Ghir_D03	34600000	35600000	103079
Ghir_D03	34800000	35800000	121723
Ghir_D03	35000000	36000000	145167
Ghir_D03	35200000	36200000	153124
Ghir_D03	35400000	36400000	179758
Ghir_D03	35600000	36600000	211232
Ghir_A03	31800000	32800000	42652
Ghir_A03	32000000	33000000	43575
Ghir_D06	59800000	60800000	277901
Ghir_A03	32200000	33200000	46194
Ghir_D06	60000000	61000000	335728
Ghir_A03	32400000	33400000	44460
Ghir_D06	60200000	61200000	304630
Ghir_A03	32600000	33600000	47736
Ghir_D06	60400000	61400000	308345
Ghir_A03	32800000	33800000	47736
Ghir_D06	60600000	61600000	351613
Ghir_A03	33000000	34000000	46813
Ghir_D06	60800000	61800000	494384
Ghir_A03	33200000	34200000	68922
Ghir_D06	61000000	62000000	413060
Ghir_A03	33400000	34400000	30723
Ghir_D06	61200000	62200000	401728
Ghir_A03	33600000	34600000	28986
Ghir_D06	61400000	62400000	413245
Ghir_D06	61600000	62600000	360758
Ghir_D02	23800000	24800000	145702
Ghir_D02	24000000	25000000	778278
Ghir_D02	24200000	25200000	873417
Ghir_D02	24400000	25400000	825085
Ghir_D02	24600000	25600000	779229
Ghir_D02	24800000	25800000	783388
Ghir_D02	25000000	26000000	153749
Ghir_D02	25200000	26200000	96037
Ghir_D02	25400000	26400000	107684
Ghir_A02	19800000	20800000	56154
Ghir_D02	25600000	26600000	168357
Ghir_A02	20000000	21000000	53008
Ghir_A05	3800000	4800000	508552
Ghir_A02	20200000	21200000	29227
Ghir_A05	4000000	5000000	504430
Ghir_A02	20400000	21400000	74268
Ghir_A05	4200000	5200000	532616
Ghir_A02	20600000	21600000	79676
Ghir_A05	4400000	5400000	605093
Ghir_A02	20800000	21800000	119806
Ghir_A05	4600000	5600000	675653
Ghir_A02	21000000	22000000	116719
Ghir_A05	4800000	5800000	734787
Ghir_A02	21200000	22200000	122838
Ghir_A05	5000000	6000000	756781
Ghir_A02	21400000	22400000	74533
Ghir_A05	5200000	6200000	814086
Ghir_A02	21600000	22600000	63153
Ghir_A05	5400000	6400000	821804
Ghir_A05	5600000	6600000	811304
Ghir_A07	69800000	70800000	0
Ghir_A07	70000000	71000000	7912
Ghir_A07	70200000	71200000	7912
Ghir_A07	70400000	71400000	7912
Ghir_A07	70600000	71600000	12589
Ghir_A07	70800000	71800000	13260
Ghir_A07	71000000	72000000	8539
Ghir_A07	71200000	72200000	24536
Ghir_D03	35800000	36800000	294709
Ghir_A07	71400000	72400000	24536
Ghir_D03	36000000	37000000	355794
Ghir_A07	71600000	72600000	19859
Ghir_D03	36200000	37200000	457934
Ghir_D03	36400000	37400000	482719
Ghir_D03	36600000	37600000	421917
Ghir_D03	36800000	37800000	318107
Ghir_D03	37000000	38000000	215289
Ghir_D03	37200000	38200000	84377
Ghir_D03	37400000	38400000	81735
Ghir_D03	37600000	38600000	60887
Ghir_A03	33800000	34800000	32445
Ghir_A03	34000000	35000000	34014
Ghir_D06	61800000	62800000	240355
Ghir_A03	34200000	35200000	9286
Ghir_D06	62000000	63000000	265789
Ghir_A03	34400000	35400000	17179
Ghir_D06	62200000	63200000	328345
Ghir_A03	34600000	35600000	19039
Ghir_D06	62400000	63400000	443216
Ghir_A03	34800000	35800000	19969
Ghir_D06	62600000	63600000	615344
Ghir_A03	35000000	36000000	18400
Ghir_D06	62800000	63800000	643746
Ghir_A03	35200000	36200000	30873
Ghir_D06	63000000	64000000	622673
Ghir_A03	35400000	36400000	25466
Ghir_D06	63200000	64200000	589178
Ghir_A03	35600000	36600000	63388
Ghir_D06	63400000	64400000	508099
Ghir_D06	63600000	64600000	381606
Ghir_D02	25800000	26800000	199931
Ghir_D02	26000000	27000000	244863
Ghir_D02	26200000	27200000	229872
Ghir_D01	0	1000000	861741
Ghir_D02	26400000	27400000	212085
Ghir_D01	200000	1200000	900995
Ghir_D02	26600000	27600000	273245
Ghir_D01	400000	1400000	723332
Ghir_D02	26800000	27800000	249473
Ghir_D01	600000	1600000	673732
Ghir_D02	27000000	28000000	213072
Ghir_D01	800000	1800000	704017
Ghir_D02	27200000	28200000	203660
Ghir_D01	1000000	2000000	836692
Ghir_D02	27400000	28400000	249821
Ghir_D01	1200000	2200000	745374
Ghir_A02	21800000	22800000	13097
Ghir_D02	27600000	28600000	148177
Ghir_D01	1400000	2400000	753518
Ghir_A02	22000000	23000000	20860
Ghir_D01	1600000	2600000	744018
Ghir_A02	22200000	23200000	20216
Ghir_A05	5800000	6800000	781805
Ghir_A02	22400000	23400000	20216
Ghir_A05	6000000	7000000	814743
Ghir_A02	22600000	23600000	29074
Ghir_A05	6200000	7200000	725908
Ghir_A02	22800000	23800000	27869
Ghir_A05	6400000	7400000	757563
Ghir_A02	23000000	24000000	17655
Ghir_A05	6600000	7600000	683924
Ghir_A02	23200000	24200000	14929
Ghir_A05	6800000	7800000	692686
Ghir_A02	23400000	24400000	120484
Ghir_A05	7000000	8000000	727749
Ghir_A02	23600000	24600000	122576
Ghir_A05	7200000	8200000	766701
Ghir_A05	7400000	8400000	800116
Ghir_A05	7600000	8600000	862307
Ghir_A07	71800000	72800000	19188
Ghir_A07	72000000	73000000	15997
Ghir_A07	72200000	73200000	0
Ghir_A07	72400000	73400000	0
Ghir_A07	72600000	73600000	60432
Ghir_A07	72800000	73800000	60432
Ghir_A07	73000000	74000000	64046
Ghir_A07	73200000	74200000	66275
Ghir_D03	37800000	38800000	79564
Ghir_A07	73400000	74400000	66275
Ghir_D03	38000000	39000000	122232
Ghir_A07	73600000	74600000	5843
Ghir_D03	38200000	39200000	177347
Ghir_D03	38400000	39400000	189366
Ghir_D03	38600000	39600000	212828
Ghir_D03	38800000	39800000	188069
Ghir_D03	39000000	40000000	179767
Ghir_D03	39200000	40200000	171501
Ghir_D03	39400000	40400000	172527
Ghir_D03	39600000	40600000	183689
Ghir_A03	35800000	36800000	71765
Ghir_A12	99800000	100800000	823819
Ghir_A03	36000000	37000000	71765
Ghir_D06	63800000	64800000	432796
Ghir_A12	100000000	101000000	754352
Ghir_A03	36200000	37200000	97195
Ghir_D06	64000000	65000000	462051
Ghir_A12	100200000	101200000	665920
Ghir_A03	36400000	37400000	107071
Ghir_D06	64200000	65200000	482226
Ghir_A12	100400000	101400000	557375
Ghir_A03	36600000	37600000	108678
Ghir_D06	64400000	65400000	517378
Ghir_A12	100600000	101600000	524767
Ghir_A03	36800000	37800000	71422
Ghir_D06	64600000	65600000	694003
Ghir_A12	100800000	101800000	452583
Ghir_A03	37000000	38000000	95742
Ghir_D06	64800000	65800000	715634
Ghir_A12	101000000	102000000	517420
Ghir_A03	37200000	38200000	66486
Ghir_D06	65000000	66000000	753765
Ghir_A12	101200000	102200000	604952
Ghir_A03	37400000	38400000	63543
Ghir_D06	65200000	66200000	792716
Ghir_A12	101400000	102400000	556237
Ghir_A03	37600000	38600000	60314
Ghir_D06	65400000	66400000	893367
Ghir_A12	101600000	102600000	564689
Ghir_A06	59800000	60800000	37232
Ghir_D06	65600000	66600000	852765
Ghir_A06	60000000	61000000	54288
Ghir_A06	60200000	61200000	34231
Ghir_A06	60400000	61400000	20961
Ghir_A06	60600000	61600000	20214
Ghir_A06	60800000	61800000	20214
Ghir_A06	61000000	62000000	3158
Ghir_A06	61200000	62200000	3158
Ghir_A06	61400000	62400000	27216
Ghir_A06	61600000	62600000	69801
Ghir_D02	27800000	28800000	118803
Ghir_D02	28000000	29000000	140454
Ghir_D02	28200000	29200000	204756
Ghir_D02	28400000	29400000	177758
Ghir_D02	28600000	29600000	171345
Ghir_D02	28800000	29800000	167062
Ghir_D02	29000000	30000000	185556
Ghir_D02	29200000	30200000	184898
Ghir_D02	29400000	30400000	138272
Ghir_A02	23800000	24800000	122576
Ghir_D02	29600000	30600000	205297
Ghir_A02	24000000	25000000	124310
Ghir_A02	24200000	25200000	118701
Ghir_A05	7800000	8800000	827179
Ghir_A02	24400000	25400000	27321
Ghir_A05	8000000	9000000	753655
Ghir_A02	24600000	25600000	118922
Ghir_A05	8200000	9200000	831341
Ghir_A02	24800000	25800000	205236
Ghir_A05	8400000	9400000	861281
Ghir_A02	25000000	26000000	271639
Ghir_A05	8600000	9600000	903403
Ghir_A02	25200000	26200000	275169
Ghir_A05	8800000	9800000	962506
Ghir_A02	25400000	26400000	267360
Ghir_A05	9000000	10000000	979305
Ghir_A02	25600000	26600000	318803
Ghir_A05	9200000	10200000	1028406
Ghir_A05	9400000	10400000	984896
Ghir_A05	9600000	10600000	904230
Ghir_A07	73800000	74800000	14376
Ghir_A07	74000000	75000000	10762
Ghir_A07	74200000	75200000	14395
Ghir_A07	74400000	75400000	25097
Ghir_A07	74600000	75600000	25097
Ghir_A07	74800000	75800000	16564
Ghir_A07	75000000	76000000	17002
Ghir_A07	75200000	76200000	11140
Ghir_A07	75400000	76400000	3152
Ghir_A07	75600000	76600000	3152
Ghir_A09	0	1000000	438138
Ghir_A09	200000	1200000	443311
Ghir_A09	400000	1400000	670203
Ghir_A09	600000	1600000	711102
Ghir_A09	800000	1800000	557464
Ghir_A09	1000000	2000000	563840
Ghir_A03	37800000	38800000	63288
Ghir_A12	101800000	102800000	617178
Ghir_A09	1200000	2200000	597341
Ghir_A03	38000000	39000000	50370
Ghir_D06	65800000	66800000	1003812
Ghir_A12	102000000	103000000	584918
Ghir_A09	1400000	2400000	351626
Ghir_A03	38200000	39200000	112924
Ghir_D06	66000000	66842384	893153
Ghir_A12	102200000	103200000	656134
Ghir_A09	1600000	2600000	390841
Ghir_A03	38400000	39400000	118746
Ghir_D06	66200000	66842384	747125
Ghir_A12	102400000	103400000	688476
Ghir_A03	38600000	39600000	115575
Ghir_D06	66400000	66842384	503883
Ghir_A12	102600000	103600000	688926
Ghir_A03	38800000	39800000	100563
Ghir_D06	66600000	66842384	302115
Ghir_A12	102800000	103800000	634502
Ghir_A03	39000000	40000000	89161
Ghir_D06	66800000	66842384	32865
Ghir_A12	103000000	104000000	594259
Ghir_A03	39200000	40200000	17960
Ghir_A12	103200000	104200000	520673
Ghir_A03	39400000	40400000	0
Ghir_A12	103400000	104400000	523899
Ghir_A03	39600000	40600000	12603
Ghir_A12	103600000	104600000	645120
Ghir_A06	61800000	62800000	69801
Ghir_A06	62000000	63000000	73076
Ghir_A06	62200000	63200000	192504
Ghir_A06	62400000	63400000	165288
